name,value,date
印度尼西亚,6620317,51
波兰,6349525,51
哥伦比亚,6312657,51
葡萄牙,5537108,51
奥地利,5524683,51
乌克兰,5329536,51
希腊,5306482,51
马来西亚,4971936,51
智利,4883582,51
朝鲜民主主义人民共和国,4772813,51
以色列,4708552,51
泰国,4702330,51
比利时,4629552,51
加拿大,4392747,51
瑞士,4276830,51
秘鲁,4197026,51
捷克,4168864,51
南非,4038501,51
菲律宾,4027469,51
罗马尼亚,3294447,51
丹麦,3144360,51
瑞典,2622790,51
伊拉克,2463021,51
塞尔维亚,2418973,51
匈牙利,2157995,51
新加坡,2157021,51
孟加拉国,2036416,51
中国香港,2051106,51
新西兰,1918070,51
斯洛伐克,1855129,51
佐治亚州,1785138,51
中国,290787,52
美国,100279698,52
印度,44671119,52
法国,37442946,52
德国,36280371,52
巴西,35094130,52
韩国,26654729,52
意大利,24031538,52
英国,23977637,52
日本,23935445,52
俄罗斯,21545351,52
土耳其,17005537,52
西班牙,13573721,52
越南,11512138,52
澳大利亚,10564087,52
阿根廷,9723924,52
荷兰,8536849,52
中国台湾,8193072,52
伊朗,7559416,52
墨西哥,7125098,52
印度尼西亚,6620317,52
波兰,6349525,52
哥伦比亚,6312657,52
葡萄牙,5537108,52
奥地利,5524683,52
乌克兰,5329536,52
希腊,5306482,52
马来西亚,4971936,52
智利,4883582,52
朝鲜民主主义人民共和国,4772813,52
以色列,4708552,52
泰国,4702330,52
比利时,4629552,52
加拿大,4392747,52
瑞士,4276830,52
秘鲁,4197026,52
捷克,4168864,52
南非,4038501,52
菲律宾,4027469,52
罗马尼亚,3294447,52
丹麦,3144360,52
瑞典,2622790,52
伊拉克,2463021,52
塞尔维亚,2418973,52
匈牙利,2157995,52
新加坡,2157021,52
孟加拉国,2036416,52
中国香港,2051106,52
新西兰,1918070,52
斯洛伐克,1855129,52
佐治亚州,1785138,52
乔丹,1746997,52
中国,290787,53
美国,100279698,53
印度,44671119,53
法国,37442946,53
德国,36280371,53
巴西,35094130,53
韩国,26654729,53
意大利,24031538,53
英国,23977637,53
日本,23935445,53
俄罗斯,21545351,53
土耳其,17005537,53
西班牙,13573721,53
越南,11512138,53
澳大利亚,10564087,53
阿根廷,9723924,53
荷兰,8536849,53
中国台湾,8193072,53
伊朗,7559416,53
墨西哥,7125098,53
印度尼西亚,6620317,53
波兰,6349525,53
哥伦比亚,6312657,53
葡萄牙,5537108,53
奥地利,5524683,53
乌克兰,5329536,53
希腊,5306482,53
马来西亚,4971936,53
智利,4883582,53
朝鲜民主主义人民共和国,4772813,53
以色列,4708552,53
泰国,4702330,53
比利时,4629552,53
加拿大,4392747,53
瑞士,4276830,53
秘鲁,4197026,53
捷克,4168864,53
南非,4038501,53
菲律宾,4027469,53
罗马尼亚,3294447,53
丹麦,3144360,53
瑞典,2622790,53
伊拉克,2463021,53
塞尔维亚,2418973,53
匈牙利,2157995,53
新加坡,2157021,53
孟加拉国,2036416,53
中国香港,2051106,53
新西兰,1918070,53
斯洛伐克,1855129,53
佐治亚州,1785138,53
乔丹,1746997,53
Ireland,1677386,53
中国,290787,54
美国,100279698,54
印度,44671119,54
法国,37442946,54
德国,36280371,54
巴西,35094130,54
韩国,26654729,54
意大利,24031538,54
英国,23977637,54
日本,23935445,54
俄罗斯,21545351,54
土耳其,17005537,54
西班牙,13573721,54
越南,11512138,54
澳大利亚,10564087,54
阿根廷,9723924,54
荷兰,8536849,54
中国台湾,8193072,54
伊朗,7559416,54
墨西哥,7125098,54
印度尼西亚,6620317,54
波兰,6349525,54
哥伦比亚,6312657,54
葡萄牙,5537108,54
奥地利,5524683,54
乌克兰,5329536,54
希腊,5306482,54
马来西亚,4971936,54
智利,4883582,54
朝鲜民主主义人民共和国,4772813,54
以色列,4708552,54
泰国,4702330,54
比利时,4629552,54
加拿大,4392747,54
瑞士,4276830,54
秘鲁,4197026,54
捷克,4168864,54
南非,4038501,54
菲律宾,4027469,54
罗马尼亚,3294447,54
丹麦,3144360,54
瑞典,2622790,54
伊拉克,2463021,54
塞尔维亚,2418973,54
匈牙利,2157995,54
新加坡,2157021,54
孟加拉国,2036416,54
中国香港,2051106,54
新西兰,1918070,54
斯洛伐克,1855129,54
佐治亚州,1785138,54
乔丹,1746997,54
Ireland,1677386,54
巴基斯坦,1574939,54
中国,290787,55
美国,100279698,55
印度,44671119,55
法国,37442946,55
德国,36280371,55
巴西,35094130,55
韩国,26654729,55
意大利,24031538,55
英国,23977637,55
日本,23935445,55
俄罗斯,21545351,55
土耳其,17005537,55
西班牙,13573721,55
越南,11512138,55
澳大利亚,10564087,55
阿根廷,9723924,55
荷兰,8536849,55
中国台湾,8193072,55
伊朗,7559416,55
墨西哥,7125098,55
印度尼西亚,6620317,55
波兰,6349525,55
哥伦比亚,6312657,55
葡萄牙,5537108,55
奥地利,5524683,55
乌克兰,5329536,55
希腊,5306482,55
马来西亚,4971936,55
智利,4883582,55
朝鲜民主主义人民共和国,4772813,55
以色列,4708552,55
泰国,4702330,55
比利时,4629552,55
加拿大,4392747,55
瑞士,4276830,55
秘鲁,4197026,55
捷克,4168864,55
南非,4038501,55
菲律宾,4027469,55
罗马尼亚,3294447,55
丹麦,3144360,55
瑞典,2622790,55
伊拉克,2463021,55
塞尔维亚,2418973,55
匈牙利,2157995,55
新加坡,2157021,55
孟加拉国,2036416,55
中国香港,2051106,55
新西兰,1918070,55
斯洛伐克,1855129,55
佐治亚州,1785138,55
乔丹,1746997,55
Ireland,1677386,55
巴基斯坦,1574939,55
挪威,1467775,55
中国,290787,56
美国,100279698,56
印度,44671119,56
法国,37442946,56
德国,36280371,56
巴西,35094130,56
韩国,26654729,56
意大利,24031538,56
英国,23977637,56
日本,23935445,56
俄罗斯,21545351,56
土耳其,17005537,56
西班牙,13573721,56
越南,11512138,56
澳大利亚,10564087,56
阿根廷,9723924,56
荷兰,8536849,56
中国台湾,8193072,56
伊朗,7559416,56
墨西哥,7125098,56
印度尼西亚,6620317,56
波兰,6349525,56
哥伦比亚,6312657,56
葡萄牙,5537108,56
奥地利,5524683,56
乌克兰,5329536,56
希腊,5306482,56
马来西亚,4971936,56
智利,4883582,56
朝鲜民主主义人民共和国,4772813,56
以色列,4708552,56
泰国,4702330,56
比利时,4629552,56
加拿大,4392747,56
瑞士,4276830,56
秘鲁,4197026,56
捷克,4168864,56
南非,4038501,56
菲律宾,4027469,56
罗马尼亚,3294447,56
丹麦,3144360,56
瑞典,2622790,56
伊拉克,2463021,56
塞尔维亚,2418973,56
匈牙利,2157995,56
新加坡,2157021,56
孟加拉国,2036416,56
中国香港,2051106,56
新西兰,1918070,56
斯洛伐克,1855129,56
佐治亚州,1785138,56
乔丹,1746997,56
Ireland,1677386,56
巴基斯坦,1574939,56
挪威,1467775,56
哈萨克斯坦,1395857,56
中国,290787,57
美国,100279698,57
印度,44671119,57
法国,37442946,57
德国,36280371,57
巴西,35094130,57
韩国,26654729,57
意大利,24031538,57
英国,23977637,57
日本,23935445,57
俄罗斯,21545351,57
土耳其,17005537,57
西班牙,13573721,57
越南,11512138,57
澳大利亚,10564087,57
阿根廷,9723924,57
荷兰,8536849,57
中国台湾,8193072,57
伊朗,7559416,57
墨西哥,7125098,57
印度尼西亚,6620317,57
波兰,6349525,57
哥伦比亚,6312657,57
葡萄牙,5537108,57
奥地利,5524683,57
乌克兰,5329536,57
希腊,5306482,57
马来西亚,4971936,57
智利,4883582,57
朝鲜民主主义人民共和国,4772813,57
以色列,4708552,57
泰国,4702330,57
比利时,4629552,57
加拿大,4392747,57
瑞士,4276830,57
秘鲁,4197026,57
捷克,4168864,57
南非,4038501,57
菲律宾,4027469,57
罗马尼亚,3294447,57
丹麦,3144360,57
瑞典,2622790,57
伊拉克,2463021,57
塞尔维亚,2418973,57
匈牙利,2157995,57
新加坡,2157021,57
孟加拉国,2036416,57
中国香港,2051106,57
新西兰,1918070,57
斯洛伐克,1855129,57
佐治亚州,1785138,57
乔丹,1746997,57
Ireland,1677386,57
巴基斯坦,1574939,57
挪威,1467775,57
哈萨克斯坦,1395857,57
芬兰,1384654,57
中国,290787,58
美国,100279698,58
印度,44671119,58
法国,37442946,58
德国,36280371,58
巴西,35094130,58
韩国,26654729,58
意大利,24031538,58
英国,23977637,58
日本,23935445,58
俄罗斯,21545351,58
土耳其,17005537,58
西班牙,13573721,58
越南,11512138,58
澳大利亚,10564087,58
阿根廷,9723924,58
荷兰,8536849,58
中国台湾,8193072,58
伊朗,7559416,58
墨西哥,7125098,58
印度尼西亚,6620317,58
波兰,6349525,58
哥伦比亚,6312657,58
葡萄牙,5537108,58
奥地利,5524683,58
乌克兰,5329536,58
希腊,5306482,58
马来西亚,4971936,58
智利,4883582,58
朝鲜民主主义人民共和国,4772813,58
以色列,4708552,58
泰国,4702330,58
比利时,4629552,58
加拿大,4392747,58
瑞士,4276830,58
秘鲁,4197026,58
捷克,4168864,58
南非,4038501,58
菲律宾,4027469,58
罗马尼亚,3294447,58
丹麦,3144360,58
瑞典,2622790,58
伊拉克,2463021,58
塞尔维亚,2418973,58
匈牙利,2157995,58
新加坡,2157021,58
孟加拉国,2036416,58
中国香港,2051106,58
新西兰,1918070,58
斯洛伐克,1855129,58
佐治亚州,1785138,58
乔丹,1746997,58
Ireland,1677386,58
巴基斯坦,1574939,58
挪威,1467775,58
哈萨克斯坦,1395857,58
芬兰,1384654,58
保加利亚,1285855,58
中国,290787,59
美国,100279698,59
印度,44671119,59
法国,37442946,59
德国,36280371,59
巴西,35094130,59
韩国,26654729,59
意大利,24031538,59
英国,23977637,59
日本,23935445,59
俄罗斯,21545351,59
土耳其,17005537,59
西班牙,13573721,59
越南,11512138,59
澳大利亚,10564087,59
阿根廷,9723924,59
荷兰,8536849,59
中国台湾,8193072,59
伊朗,7559416,59
墨西哥,7125098,59
印度尼西亚,6620317,59
波兰,6349525,59
哥伦比亚,6312657,59
葡萄牙,5537108,59
奥地利,5524683,59
乌克兰,5329536,59
希腊,5306482,59
马来西亚,4971936,59
智利,4883582,59
朝鲜民主主义人民共和国,4772813,59
以色列,4708552,59
泰国,4702330,59
比利时,4629552,59
加拿大,4392747,59
瑞士,4276830,59
秘鲁,4197026,59
捷克,4168864,59
南非,4038501,59
菲律宾,4027469,59
罗马尼亚,3294447,59
丹麦,3144360,59
瑞典,2622790,59
伊拉克,2463021,59
塞尔维亚,2418973,59
匈牙利,2157995,59
新加坡,2157021,59
孟加拉国,2036416,59
中国香港,2051106,59
新西兰,1918070,59
斯洛伐克,1855129,59
佐治亚州,1785138,59
乔丹,1746997,59
Ireland,1677386,59
巴基斯坦,1574939,59
挪威,1467775,59
哈萨克斯坦,1395857,59
芬兰,1384654,59
保加利亚,1285855,59
立陶宛,1273554,59
中国,290787,60
美国,100279698,60
印度,44671119,60
法国,37442946,60
德国,36280371,60
巴西,35094130,60
韩国,26654729,60
意大利,24031538,60
英国,23977637,60
日本,23935445,60
俄罗斯,21545351,60
土耳其,17005537,60
西班牙,13573721,60
越南,11512138,60
澳大利亚,10564087,60
阿根廷,9723924,60
荷兰,8536849,60
中国台湾,8193072,60
伊朗,7559416,60
墨西哥,7125098,60
印度尼西亚,6620317,60
波兰,6349525,60
哥伦比亚,6312657,60
葡萄牙,5537108,60
奥地利,5524683,60
乌克兰,5329536,60
希腊,5306482,60
马来西亚,4971936,60
智利,4883582,60
朝鲜民主主义人民共和国,4772813,60
以色列,4708552,60
泰国,4702330,60
比利时,4629552,60
加拿大,4392747,60
瑞士,4276830,60
秘鲁,4197026,60
捷克,4168864,60
南非,4038501,60
菲律宾,4027469,60
罗马尼亚,3294447,60
丹麦,3144360,60
瑞典,2622790,60
伊拉克,2463021,60
塞尔维亚,2418973,60
匈牙利,2157995,60
新加坡,2157021,60
孟加拉国,2036416,60
中国香港,2051106,60
新西兰,1918070,60
斯洛伐克,1855129,60
佐治亚州,1785138,60
乔丹,1746997,60
Ireland,1677386,60
巴基斯坦,1574939,60
挪威,1467775,60
哈萨克斯坦,1395857,60
芬兰,1384654,60
保加利亚,1285855,60
立陶宛,1273554,60
摩洛哥,1267597,60
中国,290787,61
美国,100279698,61
印度,44671119,61
法国,37442946,61
德国,36280371,61
巴西,35094130,61
韩国,26654729,61
意大利,24031538,61
英国,23977637,61
日本,23935445,61
俄罗斯,21545351,61
土耳其,17005537,61
西班牙,13573721,61
越南,11512138,61
澳大利亚,10564087,61
阿根廷,9723924,61
荷兰,8536849,61
中国台湾,8193072,61
伊朗,7559416,61
墨西哥,7125098,61
印度尼西亚,6620317,61
波兰,6349525,61
哥伦比亚,6312657,61
葡萄牙,5537108,61
奥地利,5524683,61
乌克兰,5329536,61
希腊,5306482,61
马来西亚,4971936,61
智利,4883582,61
朝鲜民主主义人民共和国,4772813,61
以色列,4708552,61
泰国,4702330,61
比利时,4629552,61
加拿大,4392747,61
瑞士,4276830,61
秘鲁,4197026,61
捷克,4168864,61
南非,4038501,61
菲律宾,4027469,61
罗马尼亚,3294447,61
丹麦,3144360,61
瑞典,2622790,61
伊拉克,2463021,61
塞尔维亚,2418973,61
匈牙利,2157995,61
新加坡,2157021,61
孟加拉国,2036416,61
中国香港,2051106,61
新西兰,1918070,61
斯洛伐克,1855129,61
佐治亚州,1785138,61
乔丹,1746997,61
Ireland,1677386,61
巴基斯坦,1574939,61
挪威,1467775,61
哈萨克斯坦,1395857,61
芬兰,1384654,61
保加利亚,1285855,61
立陶宛,1273554,61
摩洛哥,1267597,61
克罗地亚,1251655,61
中国,290787,62
美国,100279698,62
印度,44671119,62
法国,37442946,62
德国,36280371,62
巴西,35094130,62
韩国,26654729,62
意大利,24031538,62
英国,23977637,62
日本,23935445,62
俄罗斯,21545351,62
土耳其,17005537,62
西班牙,13573721,62
越南,11512138,62
澳大利亚,10564087,62
阿根廷,9723924,62
荷兰,8536849,62
中国台湾,8193072,62
伊朗,7559416,62
墨西哥,7125098,62
印度尼西亚,6620317,62
波兰,6349525,62
哥伦比亚,6312657,62
葡萄牙,5537108,62
奥地利,5524683,62
乌克兰,5329536,62
希腊,5306482,62
马来西亚,4971936,62
智利,4883582,62
朝鲜民主主义人民共和国,4772813,62
以色列,4708552,62
泰国,4702330,62
比利时,4629552,62
加拿大,4392747,62
瑞士,4276830,62
秘鲁,4197026,62
捷克,4168864,62
南非,4038501,62
菲律宾,4027469,62
罗马尼亚,3294447,62
丹麦,3144360,62
瑞典,2622790,62
伊拉克,2463021,62
塞尔维亚,2418973,62
匈牙利,2157995,62
新加坡,2157021,62
孟加拉国,2036416,62
中国香港,2051106,62
新西兰,1918070,62
斯洛伐克,1855129,62
佐治亚州,1785138,62
乔丹,1746997,62
Ireland,1677386,62
巴基斯坦,1574939,62
挪威,1467775,62
哈萨克斯坦,1395857,62
芬兰,1384654,62
保加利亚,1285855,62
立陶宛,1273554,62
摩洛哥,1267597,62
克罗地亚,1251655,62
斯洛文尼亚,1249572,62
中国,290787,63
美国,100279698,63
印度,44671119,63
法国,37442946,63
德国,36280371,63
巴西,35094130,63
韩国,26654729,63
意大利,24031538,63
英国,23977637,63
日本,23935445,63
俄罗斯,21545351,63
土耳其,17005537,63
西班牙,13573721,63
越南,11512138,63
澳大利亚,10564087,63
阿根廷,9723924,63
荷兰,8536849,63
中国台湾,8193072,63
伊朗,7559416,63
墨西哥,7125098,63
印度尼西亚,6620317,63
波兰,6349525,63
哥伦比亚,6312657,63
葡萄牙,5537108,63
奥地利,5524683,63
乌克兰,5329536,63
希腊,5306482,63
马来西亚,4971936,63
智利,4883582,63
朝鲜民主主义人民共和国,4772813,63
以色列,4708552,63
泰国,4702330,63
比利时,4629552,63
加拿大,4392747,63
瑞士,4276830,63
秘鲁,4197026,63
捷克,4168864,63
南非,4038501,63
菲律宾,4027469,63
罗马尼亚,3294447,63
丹麦,3144360,63
瑞典,2622790,63
伊拉克,2463021,63
塞尔维亚,2418973,63
匈牙利,2157995,63
新加坡,2157021,63
孟加拉国,2036416,63
中国香港,2051106,63
新西兰,1918070,63
斯洛伐克,1855129,63
佐治亚州,1785138,63
乔丹,1746997,63
Ireland,1677386,63
巴基斯坦,1574939,63
挪威,1467775,63
哈萨克斯坦,1395857,63
芬兰,1384654,63
保加利亚,1285855,63
立陶宛,1273554,63
摩洛哥,1267597,63
克罗地亚,1251655,63
斯洛文尼亚,1249572,63
黎巴嫩,1220157,63
中国,290787,64
美国,100279698,64
印度,44671119,64
法国,37442946,64
德国,36280371,64
巴西,35094130,64
韩国,26654729,64
意大利,24031538,64
英国,23977637,64
日本,23935445,64
俄罗斯,21545351,64
土耳其,17005537,64
西班牙,13573721,64
越南,11512138,64
澳大利亚,10564087,64
阿根廷,9723924,64
荷兰,8536849,64
中国台湾,8193072,64
伊朗,7559416,64
墨西哥,7125098,64
印度尼西亚,6620317,64
波兰,6349525,64
哥伦比亚,6312657,64
葡萄牙,5537108,64
奥地利,5524683,64
乌克兰,5329536,64
希腊,5306482,64
马来西亚,4971936,64
智利,4883582,64
朝鲜民主主义人民共和国,4772813,64
以色列,4708552,64
泰国,4702330,64
比利时,4629552,64
加拿大,4392747,64
瑞士,4276830,64
秘鲁,4197026,64
捷克,4168864,64
南非,4038501,64
菲律宾,4027469,64
罗马尼亚,3294447,64
丹麦,3144360,64
瑞典,2622790,64
伊拉克,2463021,64
塞尔维亚,2418973,64
匈牙利,2157995,64
新加坡,2157021,64
孟加拉国,2036416,64
中国香港,2051106,64
新西兰,1918070,64
斯洛伐克,1855129,64
佐治亚州,1785138,64
乔丹,1746997,64
Ireland,1677386,64
巴基斯坦,1574939,64
挪威,1467775,64
哈萨克斯坦,1395857,64
芬兰,1384654,64
保加利亚,1285855,64
立陶宛,1273554,64
摩洛哥,1267597,64
克罗地亚,1251655,64
斯洛文尼亚,1249572,64
黎巴嫩,1220157,64
危地马拉,1149459,64
中国,290787,65
美国,100279698,65
印度,44671119,65
法国,37442946,65
德国,36280371,65
巴西,35094130,65
韩国,26654729,65
意大利,24031538,65
英国,23977637,65
日本,23935445,65
俄罗斯,21545351,65
土耳其,17005537,65
西班牙,13573721,65
越南,11512138,65
澳大利亚,10564087,65
阿根廷,9723924,65
荷兰,8536849,65
中国台湾,8193072,65
伊朗,7559416,65
墨西哥,7125098,65
印度尼西亚,6620317,65
波兰,6349525,65
哥伦比亚,6312657,65
葡萄牙,5537108,65
奥地利,5524683,65
乌克兰,5329536,65
希腊,5306482,65
马来西亚,4971936,65
智利,4883582,65
朝鲜民主主义人民共和国,4772813,65
以色列,4708552,65
泰国,4702330,65
比利时,4629552,65
加拿大,4392747,65
瑞士,4276830,65
秘鲁,4197026,65
捷克,4168864,65
南非,4038501,65
菲律宾,4027469,65
罗马尼亚,3294447,65
丹麦,3144360,65
瑞典,2622790,65
伊拉克,2463021,65
塞尔维亚,2418973,65
匈牙利,2157995,65
新加坡,2157021,65
孟加拉国,2036416,65
中国香港,2051106,65
新西兰,1918070,65
斯洛伐克,1855129,65
佐治亚州,1785138,65
乔丹,1746997,65
Ireland,1677386,65
巴基斯坦,1574939,65
挪威,1467775,65
哈萨克斯坦,1395857,65
芬兰,1384654,65
保加利亚,1285855,65
立陶宛,1273554,65
摩洛哥,1267597,65
克罗地亚,1251655,65
斯洛文尼亚,1249572,65
黎巴嫩,1220157,65
危地马拉,1149459,65
突尼斯,1146991,65
中国,290787,66
美国,100279698,66
印度,44671119,66
法国,37442946,66
德国,36280371,66
巴西,35094130,66
韩国,26654729,66
意大利,24031538,66
英国,23977637,66
